Course_Name,Code,Section,Class_type,Time,Days,Building,Room,Teacher,Lab_Time,Lab_Days,Lab_Building,Lab_Room,Lab_Teacher
CPIT 201 - مقدمة حوسبة,36508,F6,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,05,زكي عايض​ الصبحي (P),,,,,
CPIT 201 - مقدمة حوسبة,36509,F7,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,13,زكي عايض​ الصبحي (P),,,,,
CPIT 201 - مقدمة حوسبة,36510,F8,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,05,نبيل حمد البشري (P),,,,,
CPIT 201 - مقدمة حوسبة,36511,F9,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,05,علي ابوطالب الطالبي (P),,,,,
CPIT 201 - مقدمة حوسبة,36512,XA,نظري,9:30 AM - 10:50 AM,MW,125 ( فصول دراسية ميدان قديم),202A,نبيل حمد البشري (P),عودة إلى السابق,,, ,
CPIT 210 - تنظيم وبنيان الحاسب,32443,A1,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,126G,دعاء طلال سناري (P),1:00 PM - 2:20 PM,U,061,131G,دعاء طلال سناري 
CPIT 210 - تنظيم وبنيان الحاسب,32448,A2,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,126G,دعاء طلال سناري (P),8:00 AM - 9:20 AM,U,061,122G,اريج عبدالله باسودان 
CPIT 210 - تنظيم وبنيان الحاسب,32453,A3,نظري/عملي,10:00 AM - 10:50 AM,TRU,061,126G,اريج عبدالله باسودان (P),8:00 AM - 9:20 AM,T,061,122G,اريج عبدالله باسودان 
CPIT 210 - تنظيم وبنيان الحاسب,32456,A4,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,121F,اريج عبدالله باسودان (P),8:00 AM - 9:20 AM,R,061,122G,اريج عبدالله باسودان 
CPIT 210 - تنظيم وبنيان الحاسب,36513,IT1,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,08A,المرشد الوردي الدربالي (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,15,المرشد الوردي الدربالي 
CPIT 210 - تنظيم وبنيان الحاسب,36514,IT2,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,10,مد عبدال حميد (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,11,مد عبدال حميد 
CPIT 210 - تنظيم وبنيان الحاسب,36515,IT3,نظري/عملي,7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات,01,وجدي محمد الغامدي ,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,08,وجدي محمد الغامدي (P)
CPIT 210 - تنظيم وبنيان الحاسب,36516,IT4,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,15,حسام فريد لحظه (P),5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,06,حسام فريد لحظه 
CPIT 220 - مبادئ تقنية المعلومات,32465,A1,نظري/عملي,11:00 AM - 12:20 PM,M,061,131G,هند عبدالله حمدي ,10:00 AM - 10:50 AM,TRU,061,121F,رانيا مسعد الحازمي (P)
CPIT 220 - مبادئ تقنية المعلومات,38476,IT1,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,03,احمد عبدالله الزهراني (P),11:00 AM - 12:20 PM,R,031 كلية الحاسبات وت.المعلومات,03,احمد عبدالله الزهراني 
CPIT 220 - مبادئ تقنية المعلومات,36517,IT2,نظري/عملي,9:30 AM - 10:50 AM,MW,471 ( فصول دراسية ميدان جديد),210A,حسان عبدالله الطرازي (P),7:00 PM - 8:20 PM,U,471 ( فصول دراسية ميدان جديد),210A,حسان عبدالله الطرازي 
CPIT 221 - أساليب الكتابة العلمية,30664,A1,نظري/عملي,12:00 PM - 12:50 PM,RU,061,104G,مياده احمدديب المصري (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30697,A10,نظري/عملي,1:00 PM - 1:50 PM,TU,061,102F,هبه علي البطاطي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30666,A2,نظري/عملي,10:00 AM - 10:50 AM,TR,061,104G,منى غطيش الخزاعي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30667,A3,نظري/عملي,12:00 PM - 12:50 PM,TU,061,119F,حنان مرزوق العتيبي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30668,A4,نظري/عملي,12:00 PM - 12:50 PM,TR,061, ,منى غطيش الخزاعي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30670,A5,نظري/عملي,8:00 AM - 8:50 AM,TR,061,104G,عائشه علي عسيري (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30685,A6,نظري/عملي,8:00 AM - 8:50 AM,TU,061,102F,عبير غازي المكي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30689,A7,نظري/عملي,9:00 AM - 9:50 AM,TR,061,147G,منى غطيش الخزاعي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30693,A8,نظري/عملي,9:00 AM - 9:50 AM,TU,061,104F,عبير غازي المكي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,30695,A9,نظري/عملي,9:00 AM - 9:50 AM,RU,061,119F,هبه علي البطاطي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36518,F1,نظري/عملي,1:00 PM - 1:50 PM,MW,031 كلية الحاسبات وت.المعلومات,04,رائد عبدالرحمن الاختر (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36519,F10,نظري/عملي,4:00 PM - 4:50 PM,MW,031 كلية الحاسبات وت.المعلومات,04,طارق جميل خان زاده (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36520,F11,نظري/عملي,4:00 PM - 4:50 PM,TU,031 كلية الحاسبات وت.المعلومات,04,طارق جميل خان زاده (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36521,F12,نظري/عملي,2:00 PM - 2:50 PM,TU,031 كلية الحاسبات وت.المعلومات,04,محمد مصطفي منور (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36522,F2,نظري/عملي,10:00 AM - 10:50 AM,TU,031 كلية الحاسبات وت.المعلومات,04,رائد عبدالله الغامدي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36523,F3,نظري/عملي,11:00 AM - 11:50 AM,MW,031 كلية الحاسبات وت.المعلومات,04,طارق محمد احمد (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36524,F4,نظري/عملي,12:00 PM - 12:50 PM,MW,031 كلية الحاسبات وت.المعلومات,04,مد عبدال حميد (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36525,F5,نظري/عملي,1:00 PM - 1:50 PM,TU,031 كلية الحاسبات وت.المعلومات,04,رائد عبدالرحمن الاختر (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36526,F6,نظري/عملي,3:00 PM - 3:50 PM,TU,031 كلية الحاسبات وت.المعلومات,04,رائد عبدالرحمن الاختر (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36527,F7,نظري/عملي,9:00 AM - 9:50 AM,MW,031 كلية الحاسبات وت.المعلومات,04,فواز عيد الصاعدي (P),,,,,
CPIT 221 - أساليب الكتابة العلمية,36528,F8,نظري/عملي,3:00 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,,,,,
CPIT 221 - أساليب الكتابة العلمية,36529,F9,نظري/عملي,10:00 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,04,رائد عبدالرحمن الاختر (P),عودة إلى السابق,,, ,
CPIT 240 - قواعد البيانات 1,32469,A2,نظري/عملي,11:00 AM - 12:15 PM,MW,061,105G,بسمه عبدالله الزهراني (P),1:00 PM - 2:20 PM,T,061,135F,بسمه عبدالله الزهراني 
CPIT 240 - قواعد البيانات 1,36530,IT1,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات,07,ريان عطيه السميري (P),7:00 PM - 8:20 PM,T,471 ( فصول دراسية ميدان جديد),210A,زكي عايض​ الصبحي 
CPIT 240 - قواعد البيانات 1,36531,IT2,نظري/عملي,11:00 AM - 12:20 PM,MW,471 ( فصول دراسية ميدان جديد),305A,ريان عطيه السميري (P),5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات,01,طراد سويرح البلوي 
CPIT 240 - قواعد البيانات 1,38497,IT3,نظري/عملي,2:30 PM - 3:30 PM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,5:30 PM - 6:50 PM,U,031 كلية الحاسبات وت.المعلومات, ,TBA
CPIT 240 - قواعد البيانات 1,38640,IT4,نظري/عملي,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,13,TBA,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,03,TBA
CPIT 250 - تحليل وتصميم النظم,32481,A3,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,125G,منى غطيش الخزاعي (P),9:30 AM - 10:50 AM,W,061,131G,هند عبدالله حمدي 
CPIT 250 - تحليل وتصميم النظم,36532,IT1,نظري/عملي,2:30 PM - 3:50 PM,MW,031 كلية الحاسبات وت.المعلومات,08A,عوني عبدالهادي سيد (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,08,عوني عبدالهادي سيد 
CPIT 250 - تحليل وتصميم النظم,36533,IT2,نظري/عملي,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات, ,TBA,5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات, ,TBA
CPIT 250 - تحليل وتصميم النظم,36534,IT3,نظري/عملي,9:30 AM - 10:50 AM,MW,031 كلية الحاسبات وت.المعلومات, ,TBA,7:00 PM - 8:20 PM,R,031 كلية الحاسبات وت.المعلومات, ,TBA
CPIT 251 - هندسة البرمجيات 1,32487,A2,نظري/عملي,9:00 AM - 9:50 AM,TRU,061,125G,تغريد عمر باقيس​ (P),1:00 PM - 2:20 PM,U,061,137G,تغريد عمر باقيس​ 
CPIT 251 - هندسة البرمجيات 1,36535,IT2,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,16,عوني عبدالهادي سيد (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,12,عوني عبدالهادي سيد 
CPIT 251 - هندسة البرمجيات 1,36536,IT3,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,15,محمد جعفر الحداد (P),5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,15,محمد جعفر الحداد 
CPIT 252 - نماذج تصميم البرمجيات,32497,A1,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,124F,فاطمه عمر بامشموس​ (P),1:00 PM - 2:20 PM,W,061,107G,هند عبدالله حمدي 
CPIT 252 - نماذج تصميم البرمجيات,32506,A2,نظري/عملي,9:30 AM - 10:50 AM,M,061,138G,هند عبدالله حمدي ,9:00 AM - 9:50 AM,TRU,061,121F,فاطمه عمر بامشموس​ (P)
CPIT 252 - نماذج تصميم البرمجيات,32510,A33,نظري/عملي,8:00 AM - 8:50 AM,TRU,061,126G,فاطمه عمر بامشموس​ (P),11:00 AM - 12:20 PM,W,061,139G,هند عبدالله حمدي 
CPIT 252 - نماذج تصميم البرمجيات,38651,IT1,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,16,رضوان جميل محمد (P),11:00 AM - 12:20 PM,R,031 كلية الحاسبات وت.المعلومات,16,رضوان جميل محمد 
CPIT 252 - نماذج تصميم البرمجيات,36537,IT2,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,16,خالد احمد الحربي (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,16,خالد احمد الحربي 
CPIT 252 - نماذج تصميم البرمجيات,38798,IT3,نظري/عملي,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,17,رضوان جميل محمد (P),7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,14,رضوان جميل محمد 
CPIT 260 - نظم التشغيل,36538,IT1,نظري/عملي,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,01,رضا محمد خليفه ,10:00 AM - 10:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,01,رضا محمد خليفه (P)
CPIT 260 - نظم التشغيل,36539,IT2,نظري/عملي,1:00 PM - 2:20 PM,MW,031 كلية الحاسبات وت.المعلومات,07,TBA,7:00 PM - 8:20 PM,W,031 كلية الحاسبات وت.المعلومات,07,TBA
CPIT 260 - نظم التشغيل,39170,IT3,نظري/عملي,5:30 PM - 6:50 PM,M,031 كلية الحاسبات وت.المعلومات,04,عمر عبدالله باطرفى ,1:00 PM - 1:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,16,رضا محمد خليفه (P)
CPIT 280 - تفاعل الانسان والحاسب,32517,A1,نظري/عملي,12:00 PM - 12:50 PM,TRU,061,125G,عبير غازي المكي (P),1:00 PM - 2:20 PM,R,061,122G,عبير غازي المكي 
CPIT 280 - تفاعل الانسان والحاسب,36540,IT1,نظري/عملي,11:00 AM - 12:20 PM,MW,031 كلية الحاسبات وت.المعلومات,17,رائد عبدالرحمن الاختر (P),5:30 PM - 6:50 PM,R,031 كلية الحاسبات وت.المعلومات,03,رائد عبدالرحمن الاختر 
CPIT 280 - تفاعل الانسان والحاسب,36541,IT2,نظري/عملي,9:00 AM - 9:50 AM,TRU,031 كلية الحاسبات وت.المعلومات,04,محمد زيد بشيري (P),5:30 PM - 6:50 PM,W,031 كلية الحاسبات وت.المعلومات,04,محمد زيد بشيري 
CPIT 280 - تفاعل الانسان والحاسب,36542,IT3,نظري/عملي,2:00 PM - 2:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,06,محمد زيد بشيري (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,06,محمد زيد بشيري 
CPIT 285 - الرسم بالحاسب,32524,A4,نظري/عملي,1:00 PM - 2:20 PM,M,061,131G,بسمه عبدالله الزهراني ,12:00 PM - 12:50 PM,TRU,061,129G,سعاد احمد باعويضان (P)
CPIT 285 - الرسم بالحاسب,39276,IT1,نظري/عملي,7:00 PM - 8:20 PM,M,031 كلية الحاسبات وت.المعلومات, ,TBA,2:00 PM - 2:50 PM,RU,031 كلية الحاسبات وت.المعلومات, ,TBA
CPIT 285 - الرسم بالحاسب,36543,IT2,نظري/عملي,4:00 PM - 5:20 PM,MW,031 كلية الحاسبات وت.المعلومات,07,TBA,5:30 PM - 6:50 PM,T,031 كلية الحاسبات وت.المعلومات,07,TBA
CPIT 285 - الرسم بالحاسب,39323,IT3,نظري/عملي,3:00 PM - 3:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,09,رائد عبدالله الغامدي (P),7:00 PM - 8:20 PM,T,031 كلية الحاسبات وت.المعلومات,09,رائد عبدالله الغامدي 
CPIT 285 - الرسم بالحاسب,39329,IT4,نظري/عملي,4:00 PM - 4:50 PM,TRU,031 كلية الحاسبات وت.المعلومات,09,رائد عبدالله الغامدي (P),7:00 PM - 8:20 PM,U,031 كلية الحاسبات وت.المعلومات,09,رائد عبدالله الغامدي 
CPIT 305 - برمجة تطبيقية متقدمة,32550,A1,نظري/عملي,1:00 PM - 1:50 PM,TRU,061,126G,هند عبيدالله المصباحي (P),9:30 AM - 10:50 AM,W,061,139G,سماهر صالح الغامدي 
CPIT 305 - برمجة تطبيقية متقدمة,32559,A2,نظري/عملي,2:00 PM - 2:50 PM,TRU,061,126G,هند عبيدالله المصباحي (P),11:00 AM - 12:20 PM,W,061,131G,سماهر صالح الغامدي 
CPIT 305 - برمجة تطبيقية متقدمة,32565,A3,نظري/عملي,1:00 PM - 2:15 PM,MW,061,144F,عبير محمد حكيم (P),11:00 AM - 12:20 PM,R,061,138G,سماهر صالح الغامدي 
